,label,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,frame_11,frame_12,frame_13,frame_14,frame_15,frame_16,frame_17,frame_18,frame_19,frame_20,frame_21,frame_22,frame_23,frame_24
687,silence,-145.2645721435547,-141.0592498779297,-142.772216796875,-141.20448303222656,-140.41432189941406,-143.13372802734375,-143.9583282470703,-144.4347686767578,-143.95443725585938,-146.30096435546875,-143.8592529296875,-145.22332763671875,-142.6128387451172,-127.71735382080078,-134.67453002929688,-131.37120056152344,-135.14894104003906,-138.74920654296875,-138.96746826171875,-139.92807006835938,-142.9573211669922,-142.40924072265625,-144.7423553466797,-144.64804077148438,-143.24964904785156
688,silence,-140.74549865722656,-140.03744506835938,-140.17636108398438,-142.0643768310547,-143.18560791015625,-145.39776611328125,-145.7943878173828,-143.83062744140625,-144.1807403564453,-146.3345184326172,-143.39822387695312,-144.14125061035156,-143.8060302734375,-140.73019409179688,-142.65188598632812,-134.85775756835938,-134.7373046875,-138.5028076171875,-138.4048309326172,-138.78526306152344,-140.98455810546875,-142.57948303222656,-142.9057159423828,-142.48162841796875,-142.77647399902344
689,no,-150.23265075683594,-165.63209533691406,-160.06874084472656,-155.42152404785156,-161.57827758789062,-165.9033966064453,-166.24517822265625,-161.55128479003906,-150.9022216796875,-127.26026916503906,-105.26922607421875,-86.33943176269531,-77.88165283203125,-36.2502326965332,-33.29873275756836,-38.9271354675293,-45.32133483886719,-65.97918701171875,-82.4822006225586,-100.39779663085938,-122.706298828125,-134.05047607421875,-142.40921020507812,-145.4295196533203,-147.79257202148438
690,no,-121.32792663574219,-115.16629028320312,-111.94487762451172,-99.52547454833984,-93.9593734741211,-50.71753692626953,-73.85466766357422,-97.82379150390625,-108.08794403076172,-105.53982543945312,-105.17381286621094,-111.85213470458984,-114.09091186523438,-111.14083099365234,-114.71467590332031,-113.42353057861328,-99.51968383789062,-103.88976287841797,-106.55292510986328,-106.26932525634766,-111.62784576416016,-104.03129577636719,-101.05400848388672,-101.69770050048828,-109.75732421875
691,down,-114.49864959716797,-106.13842010498047,-111.92455291748047,-110.63410186767578,-107.9266586303711,-110.04943084716797,-99.21475219726562,-101.0847396850586,-110.73731994628906,-110.36773681640625,-65.25389862060547,-57.16474914550781,-59.77941131591797,-67.69279479980469,-66.69799041748047,-71.21903991699219,-83.79718780517578,-93.50811767578125,-89.67185974121094,-103.76435852050781,-109.96574401855469,-110.8433837890625,-119.72523498535156,-276.31024169921875,-276.31024169921875
692,up,-118.0836410522461,-112.20081329345703,-60.19580078125,-41.954402923583984,-39.89622497558594,-48.586334228515625,-57.03013229370117,-101.870849609375,-109.94947052001953,-112.32879638671875,-114.87788391113281,-114.56217193603516,-114.41123962402344,-114.47206115722656,-113.33015441894531,-115.59747314453125,-114.90459442138672,-115.99388122558594,-115.88088989257812,-114.63502502441406,-28.787124633789062,-99.08435821533203,-105.64657592773438,-109.62596130371094,-107.23542022705078
693,right,-148.95359802246094,-147.5481414794922,-144.47767639160156,-142.2687225341797,-148.43801879882812,-145.24496459960938,-146.42160034179688,-137.09991455078125,-141.46400451660156,-133.4369354248047,-117.27672576904297,-57.07062911987305,-41.18340301513672,-38.09139633178711,-32.49578857421875,-59.15045166015625,-96.09613037109375,-119.65316772460938,-130.73414611816406,-135.1477813720703,-93.6174545288086,-81.89311981201172,-121.80763244628906,-133.78799438476562,-136.2229461669922
694,down,-122.12516784667969,-117.07654571533203,-97.12628936767578,-51.032501220703125,-50.91512680053711,-51.69459533691406,-54.083831787109375,-56.35029220581055,-48.08052444458008,-50.32835388183594,-57.8614616394043,-64.350341796875,-68.44644927978516,-65.37812805175781,-78.4789047241211,-88.7093276977539,-99.83956909179688,-108.62794494628906,-115.65094757080078,-116.4965591430664,-118.64045715332031,-119.38714599609375,-122.32357025146484,-122.912841796875,-124.75379943847656
695,up,-60.977012634277344,-52.92161178588867,-43.64552307128906,-18.98736572265625,-28.336692810058594,-48.7191162109375,-46.081295013427734,-55.874752044677734,-49.59120559692383,-50.41856384277344,-1.2795950174331665,-23.45088005065918,-32.39431381225586,-24.87209701538086,-24.555362701416016,-46.66868209838867,-76.73593139648438,-92.1277084350586,-94.897216796875,-51.348793029785156,-43.13319396972656,-80.62511444091797,-276.31024169921875,-276.31024169921875,-276.31024169921875
696,silence,-141.10897827148438,-140.89456176757812,-140.67254638671875,-140.96946716308594,-141.61968994140625,-141.2157745361328,-140.8658447265625,-139.96548461914062,-140.88433837890625,-141.8568878173828,-139.60763549804688,-141.28582763671875,-139.64584350585938,-141.2180938720703,-141.30503845214844,-139.2178497314453,-139.6588592529297,-139.72271728515625,-140.82398986816406,-139.71742248535156,-138.25697326660156,-138.78692626953125,-139.80657958984375,-137.6431884765625,-138.30661010742188
697,up,-131.9386444091797,-127.27645874023438,-131.23623657226562,-118.01821899414062,-121.06382751464844,-128.4669189453125,-129.48109436035156,-131.4202117919922,-132.24777221679688,-133.23561096191406,-87.09866333007812,-84.45551300048828,-84.59774780273438,-111.45934295654297,-124.69731140136719,-129.78530883789062,-131.8461151123047,-132.09970092773438,-135.78599548339844,-133.74063110351562,-132.0531463623047,-133.8223876953125,-134.4258270263672,-135.3002166748047,-276.31024169921875
698,yes,-121.7978744506836,-126.523193359375,-125.6533203125,-121.36937713623047,-76.89373016357422,-63.51365280151367,-59.46142578125,-68.99956512451172,-50.44309616088867,-45.19713592529297,-51.84394454956055,-57.12971496582031,-67.99606323242188,-82.81591796875,-104.39191436767578,-108.0578842163086,-114.69991302490234,-119.78305053710938,-123.0981674194336,-121.79051208496094,-122.15274810791016,-122.19244384765625,-121.56724548339844,-124.02325439453125,-125.48834228515625
699,no,-109.98171997070312,-115.00135040283203,-122.3524169921875,-121.9459228515625,-120.10270690917969,-118.8118667602539,-115.60205841064453,-117.63240051269531,-116.5466079711914,-118.24137115478516,-102.83425903320312,-74.94877624511719,-61.460060119628906,-61.475521087646484,-64.99357604980469,-72.42154693603516,-89.56761169433594,-116.40245056152344,-123.60309600830078,-130.58169555664062,-132.2967529296875,-153.144287109375,-276.31024169921875,-276.31024169921875,-276.31024169921875
700,yes,-71.56153106689453,-60.81987380981445,-52.403663635253906,-46.55288314819336,-48.25785827636719,-64.34207916259766,-72.85980224609375,-73.10786437988281,-79.43283081054688,-78.58978271484375,-79.37985229492188,-79.0305404663086,-82.58912658691406,-85.9647445678711,-99.16754913330078,-103.62134552001953,-104.04607391357422,-108.25936889648438,-108.63318634033203,-110.36416625976562,-109.73997497558594,-110.20721435546875,-110.4758529663086,-110.67259216308594,-111.47116088867188
701,yes,-128.40460205078125,-55.560176849365234,-99.58885192871094,-112.41236877441406,-115.38822937011719,-120.36146545410156,-118.59217834472656,-86.70150756835938,-57.071834564208984,-60.67497634887695,-48.52510452270508,-54.548492431640625,-19.586681365966797,-23.729345321655273,-31.177474975585938,-34.07554626464844,-44.248836517333984,-85.85230255126953,-112.40387725830078,-120.10674285888672,-120.20196533203125,-121.77542114257812,-122.76554107666016,-125.32978057861328,-122.43968963623047
702,go,-122.83013153076172,-118.24746704101562,-114.6443862915039,-111.78278350830078,-117.26708221435547,-24.890384674072266,-14.933746337890625,-24.810781478881836,-38.21434783935547,-50.60972213745117,-62.8976936340332,-70.58078002929688,-76.00359344482422,-79.62828826904297,-80.71774291992188,-83.28533172607422,-82.95500946044922,-84.57711029052734,-84.5007553100586,-85.4041976928711,-87.309814453125,-88.76799011230469,-88.13249969482422,-90.45807647705078,-89.97394561767578
703,yes,-169.9674530029297,-139.45423889160156,-152.1206817626953,-133.6929931640625,-147.58935546875,-97.62066650390625,-67.20460510253906,-31.518144607543945,-17.101469039916992,-16.246143341064453,-26.279382705688477,-35.55009841918945,-12.940532684326172,-16.11768341064453,-24.725383758544922,-25.08612060546875,-22.610458374023438,-33.03329086303711,-57.63552474975586,-93.82376861572266,-134.81419372558594,-159.7010498046875,-163.98158264160156,-166.95852661132812,-160.8071746826172
704,right,-115.30569458007812,-113.20459747314453,-115.57107543945312,-109.87986755371094,-100.95555877685547,-80.23185729980469,-48.32582092285156,-39.479530334472656,-48.661155700683594,-53.460792541503906,-69.23934936523438,-91.23150634765625,-97.51057434082031,-47.179039001464844,-82.59171295166016,-100.78892517089844,-105.95795440673828,-104.74560546875,-109.52312469482422,-107.22826385498047,-113.07878112792969,-110.23991394042969,-107.9224624633789,-109.19435119628906,-108.5665283203125
705,left,-124.32340240478516,-122.48836517333984,-124.6788330078125,-124.55194854736328,-126.4522476196289,-126.1751708984375,-125.21293640136719,-111.07546997070312,-81.41012573242188,-33.75079345703125,-38.634193420410156,-26.54648208618164,-30.079631805419922,-43.8978271484375,-68.68501281738281,-102.78096771240234,-88.00194549560547,-91.63968658447266,-117.40013885498047,-116.16211700439453,-104.0855712890625,-130.18919372558594,-128.6497344970703,-21.835582733154297,-66.22108459472656
706,down,-51.92708969116211,-52.12075424194336,-57.83427047729492,-64.85419464111328,-65.59654998779297,-66.54885864257812,-70.84971618652344,-75.96822357177734,-76.22969055175781,-88.21871185302734,-98.16822052001953,-103.03180694580078,-109.00251007080078,-111.56488800048828,-113.65514373779297,-117.50466918945312,-118.51126861572266,-118.07974243164062,-119.42756652832031,-119.9997787475586,-120.17707061767578,-124.34439849853516,-122.2396469116211,-122.40154266357422,-124.17843627929688
707,yes,-124.56078338623047,-124.0667495727539,-124.37309265136719,-124.67449188232422,-125.0502700805664,-124.61182403564453,-124.70697021484375,-124.5419692993164,-123.8480224609375,-124.29816436767578,-126.38312530517578,-124.8829116821289,-124.55731964111328,-81.69478607177734,-61.536861419677734,-57.84854507446289,-54.6139030456543,-36.726436614990234,-43.475685119628906,-49.27287673950195,-50.28908920288086,-54.976463317871094,-59.301151275634766,-80.73500061035156,-107.84410095214844
708,down,-153.20147705078125,-151.7325439453125,-153.88494873046875,-154.06668090820312,-151.48805236816406,-152.59503173828125,-136.96717834472656,-85.7670669555664,-87.10224151611328,-86.48522186279297,-87.56089782714844,-89.33844757080078,-98.62237548828125,-110.68633270263672,-121.3958969116211,-128.63613891601562,-156.08872985839844,-165.91549682617188,-153.81480407714844,-151.564697265625,-151.3168487548828,-150.69329833984375,-150.9389190673828,-141.72984313964844,-155.0640869140625
709,left,-118.06124877929688,-119.52039337158203,-118.20783233642578,-118.34689331054688,-92.40605163574219,-94.51592254638672,-88.84049224853516,-93.13456726074219,-83.13597106933594,-64.60993194580078,-64.37722778320312,-68.6976318359375,-77.65066528320312,-87.04132843017578,-86.97571563720703,-66.92192077636719,-46.7338981628418,-80.3395767211914,-99.71163177490234,-107.56515502929688,-113.76372528076172,-115.5389404296875,-118.71015930175781,-117.53839111328125,-118.48802947998047
710,yes,-93.6356430053711,-89.72840881347656,-91.07711791992188,-89.8746566772461,-88.85427856445312,-91.1271743774414,-92.1070785522461,-94.63642883300781,-94.11353302001953,-96.1244125366211,-98.63388061523438,-99.12745666503906,-103.2894515991211,-102.01866149902344,-71.2282943725586,-62.92090606689453,-50.425628662109375,-55.29055404663086,-68.53841400146484,-59.78632354736328,-57.566097259521484,-60.6861572265625,-64.62995147705078,-68.18132019042969,-77.33333587646484
711,left,-115.65638732910156,-113.79122924804688,-113.01752471923828,-115.34959411621094,-115.68406677246094,-110.27366638183594,-115.7186050415039,-102.91365814208984,-62.58450698852539,-79.87046813964844,-49.463905334472656,-78.08467864990234,-50.85113525390625,-75.17771911621094,-86.91963958740234,-83.14818572998047,-87.12907409667969,-104.5202865600586,-106.97856140136719,-81.9513931274414,-96.55279541015625,-108.91682434082031,-111.60667419433594,-113.95623779296875,-114.99333190917969
712,down,-143.38470458984375,-131.03952026367188,-140.1222686767578,-142.13160705566406,-129.71755981445312,-33.43095779418945,-33.689964294433594,-38.64039611816406,-53.2427978515625,-74.08979797363281,-99.70233917236328,-109.29165649414062,-112.6766586303711,-116.0181655883789,-126.25074005126953,-128.9029083251953,-132.0717315673828,-127.01595306396484,-130.60272216796875,-127.9603042602539,-134.09689331054688,-136.68043518066406,-141.15504455566406,-135.23048400878906,-136.2086181640625
713,no,-93.38362121582031,-76.62841796875,-83.82305908203125,-90.56431579589844,-87.32711029052734,-87.90172576904297,-79.13702392578125,-37.63117980957031,-41.52846145629883,-51.74128723144531,-60.464820861816406,-63.21780014038086,-85.93750762939453,-79.76482391357422,-84.90404510498047,-82.28469848632812,-86.13162231445312,-91.55691528320312,-92.97960662841797,-91.27152252197266,-88.9940185546875,-94.20912170410156,-95.7934341430664,-89.91156005859375,-97.26752471923828
714,silence,-145.16604614257812,-144.02740478515625,-145.9710235595703,-144.52679443359375,-143.42027282714844,-144.78863525390625,-146.11398315429688,-145.35850524902344,-143.42848205566406,-143.23890686035156,-146.05738830566406,-144.28062438964844,-144.47906494140625,-144.11221313476562,-146.44871520996094,-145.677490234375,-143.4237060546875,-143.93765258789062,-143.85379028320312,-142.8743896484375,-145.4818878173828,-143.4928741455078,-144.7158966064453,-144.11753845214844,-144.38690185546875
715,yes,-155.68385314941406,-159.685302734375,-155.40283203125,-157.38975524902344,-162.0060577392578,-156.27471923828125,-155.49095153808594,-158.19346618652344,-69.59577941894531,-55.7698974609375,-59.57368850708008,-86.6180419921875,-83.35669708251953,-87.36495971679688,-95.77347564697266,-91.85206604003906,-97.52356719970703,-100.08381652832031,-138.154052734375,-160.2010955810547,-156.89419555664062,-161.04397583007812,-158.395751953125,-162.29159545898438,-158.75465393066406
716,down,-149.4141387939453,-150.4490509033203,-147.2242431640625,-119.69499969482422,-136.21778869628906,-127.36957550048828,-59.74443817138672,-48.06698226928711,-49.65283203125,-51.13536834716797,-51.491085052490234,-60.074737548828125,-69.42353057861328,-77.30148315429688,-85.03242492675781,-93.56719970703125,-103.93022155761719,-116.10374450683594,-125.58451080322266,-129.21688842773438,-134.0697479248047,-135.6704559326172,-140.1380157470703,-142.96498107910156,-146.00958251953125
717,go,-76.10936737060547,-77.2360610961914,-74.76029205322266,-75.07881164550781,-75.38641357421875,-77.29989624023438,-75.33868408203125,-78.12840270996094,-75.21260833740234,-75.06812286376953,-50.701419830322266,-46.11545944213867,-40.26278305053711,-43.89897918701172,-52.18223571777344,-60.021461486816406,-62.83464050292969,-62.45353698730469,-72.41068267822266,-77.34513854980469,-75.93534851074219,-74.63394165039062,-74.33621978759766,-79.91488647460938,-276.31024169921875
718,stop,-160.75381469726562,-151.1306610107422,-158.2606201171875,-158.13909912109375,-147.41249084472656,-154.0189971923828,-158.50038146972656,-160.94349670410156,-164.42869567871094,-137.79173278808594,-57.81743621826172,-36.54541015625,-52.78367614746094,-48.04496765136719,-31.026161193847656,-52.59695053100586,-70.39566040039062,-94.962890625,-111.08995056152344,-102.48220825195312,-89.6509017944336,-116.78730773925781,-126.89437103271484,-136.24293518066406,-139.9586944580078
719,stop,-127.32329559326172,-129.76698303222656,-129.67401123046875,-125.69914245605469,-78.85223388671875,-64.12531280517578,-62.06605911254883,-60.091758728027344,-52.89958190917969,-102.77777862548828,-75.03532409667969,-57.52556610107422,-57.75068283081055,-61.56515121459961,-64.57807922363281,-61.5744743347168,-66.46470642089844,-76.8876953125,-121.81254577636719,-128.1276092529297,-97.13272094726562,-125.29961395263672,-130.75099182128906,-131.5428009033203,-131.2708282470703
720,no,-117.87667083740234,-119.03104400634766,-112.10833740234375,-112.43753814697266,-86.80662536621094,-84.43111419677734,-84.59809875488281,-91.80783081054688,-97.34037017822266,-101.4238510131836,-107.82867431640625,-110.81033325195312,-111.01398468017578,-114.1170425415039,-119.30843353271484,-120.29842376708984,-120.4887466430664,-120.37671661376953,-120.2215347290039,-120.83956146240234,-119.92134094238281,-118.0987548828125,-117.65657806396484,-119.02693939208984,-119.43560028076172
721,stop,-68.15299224853516,-73.21903228759766,-72.98265838623047,-65.32526397705078,-70.82699584960938,-71.21343994140625,-54.195682525634766,-42.533416748046875,-46.537452697753906,-63.09311294555664,-67.89441680908203,-44.50499725341797,-45.829959869384766,-50.19706344604492,-53.90091323852539,-50.695953369140625,-63.73210525512695,-68.24981689453125,-70.9403076171875,-70.21149444580078,-72.16287231445312,-52.79185104370117,-276.31024169921875,-276.31024169921875,-276.31024169921875
722,silence,-141.23495483398438,-136.70584106445312,-137.03115844726562,-140.46270751953125,-139.7904052734375,-139.6638641357422,-140.1840362548828,-140.9211883544922,-139.16053771972656,-139.61293029785156,-136.5167694091797,-135.47035217285156,-135.54469299316406,-138.29248046875,-139.19908142089844,-140.22604370117188,-139.34169006347656,-138.0044708251953,-138.65769958496094,-138.5050811767578,-138.09104919433594,-138.9368133544922,-138.0010528564453,-137.48194885253906,-138.49635314941406
723,go,-147.9464874267578,-149.82591247558594,-159.6597137451172,-115.58194732666016,-150.55368041992188,-139.69842529296875,-136.02682495117188,-116.10803985595703,-114.56031036376953,-123.97438049316406,-138.67091369628906,-153.56011962890625,-166.45289611816406,-153.591796875,-156.9414825439453,-70.47691345214844,-64.53530883789062,-62.86670684814453,-80.88513946533203,-119.31065368652344,-145.17877197265625,-153.181396484375,-158.4344482421875,-156.85414123535156,-155.34646606445312
724,silence,-144.05149841308594,-143.3480682373047,-144.26060485839844,-143.7155303955078,-143.9193572998047,-142.99143981933594,-143.3128662109375,-143.57351684570312,-143.9602508544922,-143.52359008789062,-144.88937377929688,-143.35128784179688,-144.521484375,-145.28489685058594,-143.02328491210938,-143.14083862304688,-144.10877990722656,-142.99534606933594,-143.6544952392578,-145.14170837402344,-142.39202880859375,-145.13522338867188,-142.06845092773438,-143.7867889404297,-142.82997131347656
725,no,-82.81729125976562,-81.41362762451172,-82.73782348632812,-79.69188690185547,-81.47093200683594,-81.86180114746094,-82.9195556640625,-80.51866912841797,-81.59228515625,-81.6187515258789,-82.1248779296875,-79.6955337524414,-67.780517578125,-57.33344268798828,-51.94561004638672,-57.2320671081543,-61.06866455078125,-69.37264251708984,-75.29183197021484,-114.56143951416016,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
726,right,-100.57842254638672,-107.63872528076172,-106.7267074584961,-109.3127212524414,-109.4019546508789,-110.22435760498047,-109.01097869873047,-109.7389144897461,-105.26170349121094,-100.9192123413086,-89.72687530517578,-79.06616973876953,-75.5569839477539,-68.44512939453125,-67.71317291259766,-72.47200012207031,-76.57888793945312,-83.34210968017578,-105.88841247558594,-110.80624389648438,-110.94756317138672,-110.39897155761719,-49.03459930419922,-51.31087112426758,-72.54328155517578
727,up,-161.6262969970703,-166.5603485107422,-166.8445587158203,-167.43873596191406,-169.59512329101562,-172.20223999023438,-164.28704833984375,-144.24905395507812,-168.36944580078125,-169.359375,-166.2067413330078,-167.0576934814453,-157.31837463378906,-163.90359497070312,-152.80093383789062,-81.37822723388672,-90.05404663085938,-94.47032928466797,-127.22819519042969,-142.02297973632812,-147.48477172851562,-119.3581314086914,-135.0868682861328,-147.26486206054688,-160.295166015625
728,yes,-148.86436462402344,-132.65858459472656,-115.94762420654297,-73.51930236816406,-55.135841369628906,-56.003055572509766,-59.04447937011719,-72.05939483642578,-35.67198944091797,-33.37241744995117,-37.50736999511719,-46.941043853759766,-82.15505981445312,-123.5700912475586,-141.1244354248047,-145.1756134033203,-145.47718811035156,-141.92872619628906,-135.8140106201172,-132.8102569580078,-134.0265655517578,-131.27479553222656,-131.26124572753906,-129.25804138183594,-129.18955993652344
729,silence,-140.23370361328125,-142.61827087402344,-146.8123016357422,-142.9218292236328,-144.61700439453125,-142.95510864257812,-142.7234344482422,-144.759521484375,-144.53872680664062,-143.5845184326172,-142.24606323242188,-145.1351318359375,-144.24244689941406,-143.2757110595703,-143.40501403808594,-143.2709503173828,-143.38931274414062,-143.16989135742188,-142.71969604492188,-143.48886108398438,-142.41531372070312,-144.98281860351562,-142.1874542236328,-143.66427612304688,-141.2171630859375
730,right,-120.3838119506836,-121.79881286621094,-66.78907775878906,-101.81664276123047,-116.58075714111328,-118.38172912597656,-115.72547912597656,-104.33458709716797,-107.075439453125,-94.59075164794922,-80.12879180908203,-55.81322479248047,-49.29973602294922,-49.549156188964844,-58.20995330810547,-66.82563781738281,-86.46284484863281,-96.00013732910156,-103.23754119873047,-109.39691925048828,-112.27056884765625,-117.1602783203125,-117.4762191772461,-117.45575714111328,-118.12501525878906
731,up,-127.09268188476562,-124.64659118652344,-118.48258972167969,-124.05548095703125,-128.35739135742188,-124.85211181640625,-126.78199005126953,-116.01322937011719,-123.81809997558594,-77.98223876953125,-66.41511535644531,-67.51307678222656,-99.50172424316406,-122.8826904296875,-123.9102783203125,-124.24613952636719,-97.79529571533203,-108.34397888183594,-116.25895690917969,-121.21553802490234,-124.4643325805664,-123.55362701416016,-127.26333618164062,-125.87103271484375,-125.45061492919922
732,down,-123.06982421875,-122.32246398925781,-123.88291931152344,-124.63186645507812,-128.81570434570312,-126.58368682861328,-87.37389373779297,-90.72247314453125,-82.86715698242188,-86.46074676513672,-91.34585571289062,-97.56141662597656,-100.21249389648438,-104.0150375366211,-106.17204284667969,-108.19705200195312,-110.88607025146484,-113.21095275878906,-100.31654357910156,-104.24530029296875,-110.7891845703125,-120.84626770019531,-124.57479095458984,-126.47567749023438,-125.55554962158203
733,silence,-144.89175415039062,-142.81019592285156,-143.99700927734375,-144.16619873046875,-143.14073181152344,-142.66920471191406,-143.06756591796875,-143.2900390625,-144.70626831054688,-142.8911895751953,-143.37374877929688,-144.3346405029297,-143.94000244140625,-143.6948699951172,-144.52658081054688,-144.4998016357422,-144.87196350097656,-144.59764099121094,-142.1341552734375,-143.78860473632812,-143.17958068847656,-143.3916778564453,-144.69631958007812,-144.5024871826172,-144.89645385742188
734,no,-142.5994415283203,-138.6741180419922,-139.935302734375,-138.8768310546875,-141.26611328125,-142.93968200683594,-145.0229034423828,-115.75218200683594,-83.62469482421875,-55.46602249145508,-55.81753158569336,-58.1036262512207,-77.26602172851562,-99.1716537475586,-115.899169921875,-117.16997528076172,-124.20948028564453,-128.4884796142578,-128.71597290039062,-130.67189025878906,-130.13436889648438,-134.26309204101562,-133.1273193359375,-135.36135864257812,-149.83123779296875
735,silence,-146.2068634033203,-145.57437133789062,-144.66587829589844,-144.50442504882812,-146.13687133789062,-145.5928955078125,-145.3401336669922,-146.34869384765625,-139.07772827148438,-136.33912658691406,-140.235107421875,-140.35499572753906,-140.27423095703125,-143.30393981933594,-144.209716796875,-143.78855895996094,-145.22923278808594,-144.5644073486328,-143.52479553222656,-145.9946746826172,-144.7562713623047,-144.70472717285156,-142.7047882080078,-138.72799682617188,-140.55540466308594
736,left,-96.95918273925781,-95.90757751464844,-97.67904663085938,-99.15494537353516,-98.04806518554688,-97.75064849853516,-97.5399169921875,-97.26306915283203,-91.21472930908203,-54.255889892578125,-40.53389358520508,-38.80735397338867,-57.89316940307617,-76.58543395996094,-73.54576110839844,-68.45463562011719,-64.67552947998047,-64.7230224609375,-92.06501007080078,-72.85154724121094,-53.95583724975586,-69.53948211669922,-90.21639251708984,-97.76492309570312,-99.8646240234375
737,no,-71.9472427368164,-98.7287826538086,-100.16683959960938,-95.58147430419922,-103.07513427734375,-106.69866943359375,-107.96656036376953,-106.819580078125,-107.69310760498047,-107.72909545898438,-101.15657806396484,-62.609107971191406,-57.280296325683594,-57.15498352050781,-71.36954498291016,-86.77366638183594,-95.3706283569336,-103.46398162841797,-107.08060455322266,-107.18869018554688,-106.59332275390625,-107.99267578125,-106.7509765625,-107.433349609375,-106.60066223144531
738,right,-115.43909454345703,-91.35270690917969,-88.03370666503906,-76.4383773803711,-47.51366424560547,-43.032440185546875,-42.86110305786133,-49.24116897583008,-64.16085052490234,-71.1220474243164,-105.60771942138672,-111.56246185302734,-49.345462799072266,1.9521729946136475,-14.841083526611328,-23.275272369384766,-41.36490249633789,-51.921077728271484,-55.03582000732422,-69.07623291015625,-67.32146453857422,-81.0198974609375,-84.11324310302734,-92.31717681884766,-98.3522720336914
739,left,-46.861026763916016,-43.9504280090332,-43.381046295166016,-42.68135070800781,-29.883386611938477,-31.738977432250977,-35.7036018371582,-42.806358337402344,-39.04237365722656,-40.896427154541016,-42.76642608642578,-49.800819396972656,-18.73220443725586,-41.5186882019043,-45.58564376831055,-50.767242431640625,-51.73935317993164,-51.142066955566406,-51.38642501831055,-50.447322845458984,-49.23503875732422,-50.486366271972656,-52.64691162109375,-49.875885009765625,3.1819350719451904
740,down,-156.3131561279297,-159.71710205078125,-154.89540100097656,-153.78419494628906,-156.5098876953125,-156.38198852539062,-80.54479217529297,-112.5277099609375,-133.62857055664062,-130.13345336914062,-26.743144989013672,-24.255504608154297,-26.50745964050293,-21.853544235229492,-25.809309005737305,-39.20513916015625,-52.66363525390625,-67.01052856445312,-76.74420928955078,-85.08143615722656,-87.30473327636719,-87.63534545898438,-86.03701782226562,-107.14586639404297,-130.69833374023438
741,down,-71.993408203125,-79.20695495605469,-83.09319305419922,-85.35693359375,-88.3663330078125,-99.1748046875,-106.5499038696289,-113.00108337402344,-117.12432098388672,-129.3780059814453,-132.2495574951172,-139.3350372314453,-128.65322875976562,-132.34719848632812,-141.15487670898438,-136.04049682617188,-144.95872497558594,-148.75189208984375,-147.1262969970703,-144.09954833984375,-145.11203002929688,-146.31105041503906,-146.31961059570312,-147.5696563720703,-144.3932342529297
742,stop,-53.68130111694336,-28.91335678100586,-17.21625518798828,-31.28339385986328,-25.665132522583008,-31.864887237548828,-43.512481689453125,-71.13966369628906,-87.56734466552734,-97.98741912841797,-98.4447021484375,-79.34952545166016,-95.82645416259766,-101.16445922851562,-103.65072631835938,-108.942626953125,-109.99554443359375,-111.18768310546875,-115.74676513671875,-118.98493194580078,-119.06229400634766,-123.72856903076172,-123.62709045410156,-126.7318344116211,-127.92401885986328
743,yes,-153.74546813964844,-151.58238220214844,-153.55674743652344,-153.13502502441406,-152.21421813964844,-128.59860229492188,-100.48375701904297,-97.43095397949219,-87.23284912109375,-61.03314971923828,-56.8571662902832,-61.38192367553711,-62.698543548583984,-69.94632720947266,-75.63198852539062,-81.99018096923828,-92.63298034667969,-129.03065490722656,-154.8997802734375,-151.6864776611328,-150.3933563232422,-150.50701904296875,-150.68748474121094,-151.47256469726562,-151.63050842285156
744,go,-148.41604614257812,-155.4595184326172,-155.86807250976562,-158.13656616210938,-154.08934020996094,-156.5133819580078,-157.3860321044922,-158.0693817138672,-153.6303253173828,-85.2949447631836,-71.2851333618164,-83.28739929199219,-93.58642578125,-116.38066864013672,-128.95880126953125,-132.9121856689453,-128.00523376464844,-135.496337890625,-141.47352600097656,-143.04995727539062,-143.3638153076172,-140.91912841796875,-143.7006378173828,-145.5775909423828,-142.69863891601562
745,down,-116.2921142578125,-119.30034637451172,-113.52852630615234,-115.82186126708984,-96.97441101074219,-111.83784484863281,-115.43757629394531,-118.45492553710938,-121.4056396484375,-113.43936157226562,-115.5120849609375,-114.25003814697266,-116.36475372314453,-113.85314178466797,-97.95976257324219,-102.86936950683594,-116.69686126708984,-113.09984588623047,-113.68529510498047,-115.9154281616211,-119.26091766357422,-116.50668334960938,-98.25911712646484,-85.41606140136719,-83.29769897460938
746,go,-51.42348098754883,-50.63671112060547,-30.82918930053711,-30.78305435180664,-27.41948699951172,-30.512065887451172,-35.734066009521484,-42.01541519165039,-44.811790466308594,-47.336036682128906,-49.24125289916992,-50.835960388183594,-49.64236831665039,-50.78188705444336,-52.777156829833984,-50.9410514831543,-50.73833465576172,-51.6164436340332,-49.23319625854492,-51.2210578918457,-50.222469329833984,-51.565242767333984,-50.1710319519043,-52.83527374267578,-49.68781280517578
